model,domain,dataset,left_id,top1,top2,gap,ratio,top1_right_id
uae-large-v1,gimp,cross_floor,734d6579-c07d-47a8-9ae2-13339795476b,0.593816,0.526684,0.067131,0.858168,efcf0d81-0835-4880-b2fd-d866e8bc2294
uae-large-v1,gimp,cross_floor,7767eef2-56a3-4cea-8c9f-48c070c7d65b,0.653561,0.623085,0.030476,0.919144,cb130f0d-d36f-4302-9838-b3baf46139b6
uae-large-v1,gimp,cross_floor,77b8ab4d-994f-43ac-8930-8ca087d7c4b4,0.693846,0.660633,0.033213,0.902134,fba2c100-79e8-42df-ae74-b592418d54f4
uae-large-v1,gimp,cross_floor,7a4deb26-d57d-4ea9-9a73-630f66a7b568,0.637672,0.601566,0.036106,0.909379,cb130f0d-d36f-4302-9838-b3baf46139b6
uae-large-v1,gimp,cross_floor,7b7617bd-57cc-468e-9c91-40c4ec2bcb3d,0.482706,0.47014,0.012566,0.976285,99146c54-4f37-4ab8-9327-5f3291665e1e
uae-large-v1,gimp,cross_floor,8ea73f6f-9689-42ad-8c60-195bbf06a7ba,0.618953,0.575306,0.043646,0.897229,fba2c100-79e8-42df-ae74-b592418d54f4
uae-large-v1,gimp,cross_floor,a746add2-cab0-4740-ac36-c3769d9bfb46,0.630893,0.608023,0.02287,0.941656,efcf0d81-0835-4880-b2fd-d866e8bc2294
uae-large-v1,gimp,cross_floor,b148e375-fe0b-4bec-90e7-38632b0d73c2,0.525489,0.522143,0.003346,0.992999,fba2c100-79e8-42df-ae74-b592418d54f4
uae-large-v1,gimp,cross_floor,d16c99dc-2a1e-46f2-b350-d97c86c85c15,0.551613,0.550509,0.001105,0.997542,efcf0d81-0835-4880-b2fd-d866e8bc2294
uae-large-v1,gimp,cross_floor,d52d6308-ec58-42b7-a2c9-de80e4837b2b,0.614668,0.544962,0.069706,0.846813,215dfd39-f493-4bc3-a027-8a97d72c61bf
uae-large-v1,gimp,cross_floor,dbbf4b99-2253-4b10-9274-45f246af2466,0.62965,0.62171,0.00794,0.97901,fba2c100-79e8-42df-ae74-b592418d54f4
uae-large-v1,gimp,cross_floor,e19bd559-633b-4b02-940f-d946248f088e,0.672215,0.648,0.024215,0.931208,cb130f0d-d36f-4302-9838-b3baf46139b6
uae-large-v1,gimp,cross_floor,e2dd0213-26db-4349-abe5-d5667bfd725c,0.546848,0.538686,0.008162,0.982307,efcf0d81-0835-4880-b2fd-d866e8bc2294
uae-large-v1,gimp,cross_floor,f4aec372-4fb0-4df5-a52b-79e0e2a5d6ce,0.569917,0.556259,0.013657,0.969222,efcf0d81-0835-4880-b2fd-d866e8bc2294
uae-large-v1,gimp,cross_floor,f723c744-e62c-4ae6-98d1-750d3cd7d79d,0.661909,0.582904,0.079006,0.810582,cb130f0d-d36f-4302-9838-b3baf46139b6
uae-large-v1,gimp,cross_floor,fbb548ca-c2a6-4601-9204-e39a2efc507b,0.562031,0.548243,0.013788,0.96948,d06f0d4d-2cd5-4ede-8de9-598629438c6e
uae-large-v1,gimp,upper,045bf3ff-9077-4b86-b483-a1040a949cff::v0,0.966528,0.754962,0.211566,0.136598,045bf3ff-9077-4b86-b483-a1040a949cff
uae-large-v1,gimp,upper,045bf3ff-9077-4b86-b483-a1040a949cff::v1,0.986467,0.746583,0.239884,0.053401,045bf3ff-9077-4b86-b483-a1040a949cff
uae-large-v1,gimp,upper,045bf3ff-9077-4b86-b483-a1040a949cff::v2,0.951813,0.728518,0.223295,0.177496,045bf3ff-9077-4b86-b483-a1040a949cff
uae-large-v1,gimp,upper,045bf3ff-9077-4b86-b483-a1040a949cff::v3,0.952062,0.751432,0.20063,0.192856,045bf3ff-9077-4b86-b483-a1040a949cff
uae-large-v1,gimp,upper,045bf3ff-9077-4b86-b483-a1040a949cff::v4,0.945587,0.707186,0.238401,0.185828,045bf3ff-9077-4b86-b483-a1040a949cff
uae-large-v1,gimp,upper,06ca5602-62ca-47f6-ad4f-da151cde54cc::v0,0.944623,0.697075,0.247548,0.182809,06ca5602-62ca-47f6-ad4f-da151cde54cc
uae-large-v1,gimp,upper,06ca5602-62ca-47f6-ad4f-da151cde54cc::v1,0.927881,0.773516,0.154365,0.318428,06ca5602-62ca-47f6-ad4f-da151cde54cc
uae-large-v1,gimp,upper,06ca5602-62ca-47f6-ad4f-da151cde54cc::v2,0.970193,0.741082,0.229111,0.11512,06ca5602-62ca-47f6-ad4f-da151cde54cc
uae-large-v1,gimp,upper,06ca5602-62ca-47f6-ad4f-da151cde54cc::v3,0.967567,0.697028,0.270539,0.10705,06ca5602-62ca-47f6-ad4f-da151cde54cc
uae-large-v1,gimp,upper,06ca5602-62ca-47f6-ad4f-da151cde54cc::v4,0.916818,0.740771,0.176047,0.320882,06ca5602-62ca-47f6-ad4f-da151cde54cc
uae-large-v1,gimp,upper,2a729ded-3296-423d-aec4-7dd55ed5fbb3::v0,0.938911,0.689497,0.249413,0.196743,2a729ded-3296-423d-aec4-7dd55ed5fbb3
uae-large-v1,gimp,upper,2a729ded-3296-423d-aec4-7dd55ed5fbb3::v1,0.985859,0.696294,0.289565,0.046562,2a729ded-3296-423d-aec4-7dd55ed5fbb3
uae-large-v1,gimp,upper,2a729ded-3296-423d-aec4-7dd55ed5fbb3::v2,0.94303,0.749117,0.193912,0.22708,2a729ded-3296-423d-aec4-7dd55ed5fbb3
uae-large-v1,gimp,upper,2a729ded-3296-423d-aec4-7dd55ed5fbb3::v3,0.969431,0.71817,0.251261,0.108466,2a729ded-3296-423d-aec4-7dd55ed5fbb3
uae-large-v1,gimp,upper,2a729ded-3296-423d-aec4-7dd55ed5fbb3::v4,0.910451,0.718398,0.192053,0.317997,2a729ded-3296-423d-aec4-7dd55ed5fbb3
uae-large-v1,gimp,upper,2e6f678f-472d-4c55-99cc-8e7c5c402a71::v0,0.970605,0.732451,0.238154,0.109869,2e6f678f-472d-4c55-99cc-8e7c5c402a71
uae-large-v1,gimp,upper,2e6f678f-472d-4c55-99cc-8e7c5c402a71::v1,0.947786,0.780157,0.16763,0.237504,2e6f678f-472d-4c55-99cc-8e7c5c402a71
uae-large-v1,gimp,upper,2e6f678f-472d-4c55-99cc-8e7c5c402a71::v2,0.94644,0.753176,0.193264,0.216997,2e6f678f-472d-4c55-99cc-8e7c5c402a71
uae-large-v1,gimp,upper,2e6f678f-472d-4c55-99cc-8e7c5c402a71::v3,0.983925,0.739007,0.244918,0.061592,2e6f678f-472d-4c55-99cc-8e7c5c402a71
uae-large-v1,gimp,upper,2e6f678f-472d-4c55-99cc-8e7c5c402a71::v4,0.918157,0.717934,0.200224,0.290153,2e6f678f-472d-4c55-99cc-8e7c5c402a71
uae-large-v1,gimp,upper,38f48d40-764e-4e77-a7cf-51dfce880291::v0,0.939594,0.637321,0.302274,0.166554,38f48d40-764e-4e77-a7cf-51dfce880291
uae-large-v1,gimp,upper,38f48d40-764e-4e77-a7cf-51dfce880291::v1,0.970976,0.657585,0.313391,0.084763,38f48d40-764e-4e77-a7cf-51dfce880291
uae-large-v1,gimp,upper,38f48d40-764e-4e77-a7cf-51dfce880291::v2,0.958104,0.642015,0.316089,0.117033,38f48d40-764e-4e77-a7cf-51dfce880291
uae-large-v1,gimp,upper,38f48d40-764e-4e77-a7cf-51dfce880291::v3,0.961055,0.683567,0.277488,0.123075,38f48d40-764e-4e77-a7cf-51dfce880291
uae-large-v1,gimp,upper,38f48d40-764e-4e77-a7cf-51dfce880291::v4,0.903856,0.681569,0.222287,0.301929,38f48d40-764e-4e77-a7cf-51dfce880291
uae-large-v1,gimp,upper,554785e9-4523-4e7a-b8e1-8016f565f56a::v0,0.93708,0.754962,0.182118,0.256777,554785e9-4523-4e7a-b8e1-8016f565f56a
uae-large-v1,gimp,upper,554785e9-4523-4e7a-b8e1-8016f565f56a::v1,0.9505,0.816922,0.133578,0.270378,554785e9-4523-4e7a-b8e1-8016f565f56a
uae-large-v1,gimp,upper,554785e9-4523-4e7a-b8e1-8016f565f56a::v2,0.962399,0.790758,0.171641,0.1797,554785e9-4523-4e7a-b8e1-8016f565f56a
uae-large-v1,gimp,upper,554785e9-4523-4e7a-b8e1-8016f565f56a::v3,0.987179,0.781134,0.206045,0.05858,554785e9-4523-4e7a-b8e1-8016f565f56a
uae-large-v1,gimp,upper,554785e9-4523-4e7a-b8e1-8016f565f56a::v4,0.882628,0.769247,0.113382,0.508646,554785e9-4523-4e7a-b8e1-8016f565f56a
uae-large-v1,gimp,upper,58d3eeeb-e9d0-499f-962e-fd0db2a744d8::v0,0.988318,0.482587,0.505731,0.022577,58d3eeeb-e9d0-499f-962e-fd0db2a744d8
uae-large-v1,gimp,upper,58d3eeeb-e9d0-499f-962e-fd0db2a744d8::v1,0.950632,0.480035,0.470597,0.094945,58d3eeeb-e9d0-499f-962e-fd0db2a744d8
uae-large-v1,gimp,upper,58d3eeeb-e9d0-499f-962e-fd0db2a744d8::v2,0.949607,0.516686,0.432921,0.104266,58d3eeeb-e9d0-499f-962e-fd0db2a744d8
uae-large-v1,gimp,upper,58d3eeeb-e9d0-499f-962e-fd0db2a744d8::v3,0.983881,0.471267,0.512614,0.030487,58d3eeeb-e9d0-499f-962e-fd0db2a744d8
uae-large-v1,gimp,upper,58d3eeeb-e9d0-499f-962e-fd0db2a744d8::v4,0.946388,0.4798,0.466588,0.10306,58d3eeeb-e9d0-499f-962e-fd0db2a744d8
uae-large-v1,gimp,upper,5ca86c6f-f317-49d8-b6a7-b527541caae8::v0,0.946266,0.703849,0.242417,0.181442,5ca86c6f-f317-49d8-b6a7-b527541caae8
uae-large-v1,gimp,upper,5ca86c6f-f317-49d8-b6a7-b527541caae8::v1,0.960485,0.77306,0.187425,0.174123,5ca86c6f-f317-49d8-b6a7-b527541caae8
uae-large-v1,gimp,upper,5ca86c6f-f317-49d8-b6a7-b527541caae8::v2,0.95622,0.760927,0.195293,0.183125,5ca86c6f-f317-49d8-b6a7-b527541caae8
uae-large-v1,gimp,upper,5ca86c6f-f317-49d8-b6a7-b527541caae8::v3,0.954546,0.6862,0.268346,0.144851,5ca86c6f-f317-49d8-b6a7-b527541caae8
uae-large-v1,gimp,upper,5ca86c6f-f317-49d8-b6a7-b527541caae8::v4,0.962332,0.727941,0.23439,0.138456,5ca86c6f-f317-49d8-b6a7-b527541caae8
uae-large-v1,gimp,upper,62f7fd55-0687-4a43-b6e1-3eda16fc6252::v0,0.955786,0.732149,0.223637,0.165069,62f7fd55-0687-4a43-b6e1-3eda16fc6252
uae-large-v1,gimp,upper,62f7fd55-0687-4a43-b6e1-3eda16fc6252::v1,0.984679,0.749341,0.235338,0.061122,62f7fd55-0687-4a43-b6e1-3eda16fc6252
uae-large-v1,gimp,upper,62f7fd55-0687-4a43-b6e1-3eda16fc6252::v2,0.972753,0.735737,0.237016,0.103105,62f7fd55-0687-4a43-b6e1-3eda16fc6252
uae-large-v1,gimp,upper,62f7fd55-0687-4a43-b6e1-3eda16fc6252::v3,0.95449,0.728092,0.226397,0.167374,62f7fd55-0687-4a43-b6e1-3eda16fc6252
uae-large-v1,gimp,upper,62f7fd55-0687-4a43-b6e1-3eda16fc6252::v4,0.946683,0.740802,0.205881,0.205701,62f7fd55-0687-4a43-b6e1-3eda16fc6252
uae-large-v1,gimp,upper,72f83cdc-bf76-4531-9a1b-eb893a13f8aa::v0,0.959944,0.611205,0.348739,0.103026,72f83cdc-bf76-4531-9a1b-eb893a13f8aa
uae-large-v1,gimp,upper,72f83cdc-bf76-4531-9a1b-eb893a13f8aa::v1,0.973925,0.613502,0.360423,0.067464,72f83cdc-bf76-4531-9a1b-eb893a13f8aa
uae-large-v1,gimp,upper,72f83cdc-bf76-4531-9a1b-eb893a13f8aa::v2,0.908247,0.602186,0.306062,0.230642,72f83cdc-bf76-4531-9a1b-eb893a13f8aa
uae-large-v1,gimp,upper,72f83cdc-bf76-4531-9a1b-eb893a13f8aa::v3,0.992366,0.632502,0.359864,0.020774,72f83cdc-bf76-4531-9a1b-eb893a13f8aa
uae-large-v1,gimp,upper,72f83cdc-bf76-4531-9a1b-eb893a13f8aa::v4,0.883707,0.555462,0.328245,0.261605,72f83cdc-bf76-4531-9a1b-eb893a13f8aa
uae-large-v1,gimp,upper,734d6579-c07d-47a8-9ae2-13339795476b::v0,0.947066,0.679493,0.267573,0.165157,734d6579-c07d-47a8-9ae2-13339795476b
uae-large-v1,gimp,upper,734d6579-c07d-47a8-9ae2-13339795476b::v1,0.977382,0.721899,0.255482,0.08133,734d6579-c07d-47a8-9ae2-13339795476b
uae-large-v1,gimp,upper,734d6579-c07d-47a8-9ae2-13339795476b::v2,0.953927,0.697689,0.256238,0.152403,734d6579-c07d-47a8-9ae2-13339795476b
uae-large-v1,gimp,upper,734d6579-c07d-47a8-9ae2-13339795476b::v3,0.95391,0.684844,0.269065,0.146246,734d6579-c07d-47a8-9ae2-13339795476b
uae-large-v1,gimp,upper,734d6579-c07d-47a8-9ae2-13339795476b::v4,0.903951,0.648897,0.255054,0.273563,734d6579-c07d-47a8-9ae2-13339795476b
uae-large-v1,gimp,upper,7767eef2-56a3-4cea-8c9f-48c070c7d65b::v0,0.93156,0.768277,0.163283,0.295353,7767eef2-56a3-4cea-8c9f-48c070c7d65b
uae-large-v1,gimp,upper,7767eef2-56a3-4cea-8c9f-48c070c7d65b::v1,0.97627,0.828089,0.148181,0.138036,7767eef2-56a3-4cea-8c9f-48c070c7d65b
uae-large-v1,gimp,upper,7767eef2-56a3-4cea-8c9f-48c070c7d65b::v2,0.971825,0.813263,0.158562,0.150879,7767eef2-56a3-4cea-8c9f-48c070c7d65b
uae-large-v1,gimp,upper,7767eef2-56a3-4cea-8c9f-48c070c7d65b::v3,0.949252,0.787394,0.161858,0.238695,7767eef2-56a3-4cea-8c9f-48c070c7d65b
uae-large-v1,gimp,upper,7767eef2-56a3-4cea-8c9f-48c070c7d65b::v4,0.911589,0.761856,0.149733,0.371249,7767eef2-56a3-4cea-8c9f-48c070c7d65b
uae-large-v1,gimp,upper,77b8ab4d-994f-43ac-8930-8ca087d7c4b4::v0,0.950912,0.71934,0.231572,0.174902,77b8ab4d-994f-43ac-8930-8ca087d7c4b4
uae-large-v1,gimp,upper,77b8ab4d-994f-43ac-8930-8ca087d7c4b4::v1,0.986551,0.688717,0.297834,0.043204,77b8ab4d-994f-43ac-8930-8ca087d7c4b4
uae-large-v1,gimp,upper,77b8ab4d-994f-43ac-8930-8ca087d7c4b4::v2,0.944373,0.676922,0.267451,0.172178,77b8ab4d-994f-43ac-8930-8ca087d7c4b4
uae-large-v1,gimp,upper,77b8ab4d-994f-43ac-8930-8ca087d7c4b4::v3,0.953606,0.685198,0.268408,0.147375,77b8ab4d-994f-43ac-8930-8ca087d7c4b4
uae-large-v1,gimp,upper,77b8ab4d-994f-43ac-8930-8ca087d7c4b4::v4,0.949722,0.656557,0.293165,0.146394,77b8ab4d-994f-43ac-8930-8ca087d7c4b4
uae-large-v1,gimp,upper,7a4deb26-d57d-4ea9-9a73-630f66a7b568::v0,0.933921,0.886766,0.047155,0.583564,7a4deb26-d57d-4ea9-9a73-630f66a7b568
uae-large-v1,gimp,upper,7a4deb26-d57d-4ea9-9a73-630f66a7b568::v1,0.97759,0.903724,0.073866,0.232768,7a4deb26-d57d-4ea9-9a73-630f66a7b568
uae-large-v1,gimp,upper,7a4deb26-d57d-4ea9-9a73-630f66a7b568::v2,0.957156,0.896015,0.06114,0.412025,7a4deb26-d57d-4ea9-9a73-630f66a7b568
uae-large-v1,gimp,upper,7a4deb26-d57d-4ea9-9a73-630f66a7b568::v3,0.967221,0.902985,0.064236,0.337878,7a4deb26-d57d-4ea9-9a73-630f66a7b568
uae-large-v1,gimp,upper,7a4deb26-d57d-4ea9-9a73-630f66a7b568::v4,0.946362,0.880658,0.065704,0.449451,7a4deb26-d57d-4ea9-9a73-630f66a7b568
uae-large-v1,gimp,upper,7b7617bd-57cc-468e-9c91-40c4ec2bcb3d::v0,0.953984,0.587771,0.366213,0.111628,7b7617bd-57cc-468e-9c91-40c4ec2bcb3d
uae-large-v1,gimp,upper,7b7617bd-57cc-468e-9c91-40c4ec2bcb3d::v1,0.940456,0.5648,0.375655,0.136821,7b7617bd-57cc-468e-9c91-40c4ec2bcb3d
uae-large-v1,gimp,upper,7b7617bd-57cc-468e-9c91-40c4ec2bcb3d::v2,0.952063,0.551188,0.400874,0.106809,7b7617bd-57cc-468e-9c91-40c4ec2bcb3d
uae-large-v1,gimp,upper,7b7617bd-57cc-468e-9c91-40c4ec2bcb3d::v3,0.956026,0.541754,0.414272,0.095962,7b7617bd-57cc-468e-9c91-40c4ec2bcb3d
uae-large-v1,gimp,upper,7b7617bd-57cc-468e-9c91-40c4ec2bcb3d::v4,0.923086,0.517702,0.405384,0.159474,7b7617bd-57cc-468e-9c91-40c4ec2bcb3d
uae-large-v1,gimp,upper,8ea73f6f-9689-42ad-8c60-195bbf06a7ba::v0,0.932062,0.666543,0.265519,0.203739,8ea73f6f-9689-42ad-8c60-195bbf06a7ba
uae-large-v1,gimp,upper,8ea73f6f-9689-42ad-8c60-195bbf06a7ba::v1,0.936116,0.698384,0.237732,0.211807,8ea73f6f-9689-42ad-8c60-195bbf06a7ba
uae-large-v1,gimp,upper,8ea73f6f-9689-42ad-8c60-195bbf06a7ba::v2,0.90334,0.702643,0.200697,0.325065,8ea73f6f-9689-42ad-8c60-195bbf06a7ba
uae-large-v1,gimp,upper,8ea73f6f-9689-42ad-8c60-195bbf06a7ba::v3,0.940729,0.684993,0.255736,0.188156,8ea73f6f-9689-42ad-8c60-195bbf06a7ba
uae-large-v1,gimp,upper,8ea73f6f-9689-42ad-8c60-195bbf06a7ba::v4,0.950433,0.680822,0.269611,0.155297,8ea73f6f-9689-42ad-8c60-195bbf06a7ba
uae-large-v1,gimp,upper,a746add2-cab0-4740-ac36-c3769d9bfb46::v0,0.945268,0.57286,0.372409,0.128135,a746add2-cab0-4740-ac36-c3769d9bfb46
uae-large-v1,gimp,upper,a746add2-cab0-4740-ac36-c3769d9bfb46::v1,0.961512,0.648191,0.313321,0.1094,a746add2-cab0-4740-ac36-c3769d9bfb46
uae-large-v1,gimp,upper,a746add2-cab0-4740-ac36-c3769d9bfb46::v2,0.966898,0.59809,0.368808,0.082363,a746add2-cab0-4740-ac36-c3769d9bfb46
uae-large-v1,gimp,upper,a746add2-cab0-4740-ac36-c3769d9bfb46::v3,0.915341,0.573243,0.342098,0.198376,a746add2-cab0-4740-ac36-c3769d9bfb46
uae-large-v1,gimp,upper,a746add2-cab0-4740-ac36-c3769d9bfb46::v4,0.954894,0.642887,0.312006,0.126308,a746add2-cab0-4740-ac36-c3769d9bfb46
uae-large-v1,gimp,upper,b148e375-fe0b-4bec-90e7-38632b0d73c2::v0,0.946784,0.613171,0.333613,0.13757,b148e375-fe0b-4bec-90e7-38632b0d73c2
uae-large-v1,gimp,upper,b148e375-fe0b-4bec-90e7-38632b0d73c2::v1,0.977632,0.675574,0.302058,0.068948,b148e375-fe0b-4bec-90e7-38632b0d73c2
uae-large-v1,gimp,upper,b148e375-fe0b-4bec-90e7-38632b0d73c2::v2,0.947663,0.622084,0.325579,0.138488,b148e375-fe0b-4bec-90e7-38632b0d73c2
uae-large-v1,gimp,upper,b148e375-fe0b-4bec-90e7-38632b0d73c2::v3,0.933141,0.617022,0.31612,0.174576,b148e375-fe0b-4bec-90e7-38632b0d73c2
uae-large-v1,gimp,upper,b148e375-fe0b-4bec-90e7-38632b0d73c2::v4,0.915429,0.672562,0.242867,0.258282,b148e375-fe0b-4bec-90e7-38632b0d73c2
uae-large-v1,gimp,upper,d16c99dc-2a1e-46f2-b350-d97c86c85c15::v0,0.917255,0.618749,0.298506,0.217035,d16c99dc-2a1e-46f2-b350-d97c86c85c15
uae-large-v1,gimp,upper,d16c99dc-2a1e-46f2-b350-d97c86c85c15::v1,0.960381,0.665741,0.29464,0.118529,d16c99dc-2a1e-46f2-b350-d97c86c85c15
uae-large-v1,gimp,upper,d16c99dc-2a1e-46f2-b350-d97c86c85c15::v2,0.938184,0.662937,0.275247,0.183395,d16c99dc-2a1e-46f2-b350-d97c86c85c15
uae-large-v1,gimp,upper,d16c99dc-2a1e-46f2-b350-d97c86c85c15::v3,0.880645,0.594335,0.28631,0.294221,d16c99dc-2a1e-46f2-b350-d97c86c85c15
uae-large-v1,gimp,upper,d16c99dc-2a1e-46f2-b350-d97c86c85c15::v4,0.898391,0.631699,0.266691,0.275887,d16c99dc-2a1e-46f2-b350-d97c86c85c15
uae-large-v1,gimp,upper,d52d6308-ec58-42b7-a2c9-de80e4837b2b::v0,0.952533,0.6645,0.288032,0.141482,d52d6308-ec58-42b7-a2c9-de80e4837b2b
uae-large-v1,gimp,upper,d52d6308-ec58-42b7-a2c9-de80e4837b2b::v1,0.992051,0.689677,0.302375,0.025614,d52d6308-ec58-42b7-a2c9-de80e4837b2b
uae-large-v1,gimp,upper,d52d6308-ec58-42b7-a2c9-de80e4837b2b::v2,0.973001,0.674762,0.298239,0.083012,d52d6308-ec58-42b7-a2c9-de80e4837b2b
uae-large-v1,gimp,upper,d52d6308-ec58-42b7-a2c9-de80e4837b2b::v3,0.939305,0.656295,0.28301,0.176591,d52d6308-ec58-42b7-a2c9-de80e4837b2b
uae-large-v1,gimp,upper,d52d6308-ec58-42b7-a2c9-de80e4837b2b::v4,0.929426,0.654435,0.274991,0.204228,d52d6308-ec58-42b7-a2c9-de80e4837b2b
uae-large-v1,gimp,upper,dbbf4b99-2253-4b10-9274-45f246af2466::v0,0.944879,0.724704,0.220175,0.200225,dbbf4b99-2253-4b10-9274-45f246af2466
uae-large-v1,gimp,upper,dbbf4b99-2253-4b10-9274-45f246af2466::v1,0.916236,0.740457,0.175779,0.322737,dbbf4b99-2253-4b10-9274-45f246af2466
uae-large-v1,gimp,upper,dbbf4b99-2253-4b10-9274-45f246af2466::v2,0.951171,0.72111,0.230061,0.175083,dbbf4b99-2253-4b10-9274-45f246af2466
uae-large-v1,gimp,upper,dbbf4b99-2253-4b10-9274-45f246af2466::v3,0.957079,0.735844,0.221234,0.162485,dbbf4b99-2253-4b10-9274-45f246af2466
uae-large-v1,gimp,upper,dbbf4b99-2253-4b10-9274-45f246af2466::v4,0.940936,0.737911,0.203025,0.225359,dbbf4b99-2253-4b10-9274-45f246af2466
uae-large-v1,gimp,upper,e19bd559-633b-4b02-940f-d946248f088e::v0,0.962997,0.877259,0.085739,0.30147,e19bd559-633b-4b02-940f-d946248f088e
uae-large-v1,gimp,upper,e19bd559-633b-4b02-940f-d946248f088e::v1,0.964893,0.890084,0.074809,0.319399,e19bd559-633b-4b02-940f-d946248f088e
uae-large-v1,gimp,upper,e19bd559-633b-4b02-940f-d946248f088e::v2,0.949281,0.861221,0.088059,0.365471,e19bd559-633b-4b02-940f-d946248f088e
uae-large-v1,gimp,upper,e19bd559-633b-4b02-940f-d946248f088e::v3,0.965591,0.890689,0.074901,0.314786,e19bd559-633b-4b02-940f-d946248f088e
uae-large-v1,gimp,upper,e19bd559-633b-4b02-940f-d946248f088e::v4,0.961198,0.868368,0.09283,0.294773,e19bd559-633b-4b02-940f-d946248f088e
uae-large-v1,gimp,upper,e2dd0213-26db-4349-abe5-d5667bfd725c::v0,0.91667,0.667902,0.248768,0.25092,e2dd0213-26db-4349-abe5-d5667bfd725c
uae-large-v1,gimp,upper,e2dd0213-26db-4349-abe5-d5667bfd725c::v1,0.961385,0.707423,0.253962,0.131982,e2dd0213-26db-4349-abe5-d5667bfd725c
uae-large-v1,gimp,upper,e2dd0213-26db-4349-abe5-d5667bfd725c::v2,0.969419,0.67237,0.297049,0.09334,e2dd0213-26db-4349-abe5-d5667bfd725c
uae-large-v1,gimp,upper,e2dd0213-26db-4349-abe5-d5667bfd725c::v3,0.910063,0.64713,0.262933,0.254874,e2dd0213-26db-4349-abe5-d5667bfd725c
uae-large-v1,gimp,upper,e2dd0213-26db-4349-abe5-d5667bfd725c::v4,0.93631,0.655877,0.280433,0.18508,e2dd0213-26db-4349-abe5-d5667bfd725c
uae-large-v1,gimp,upper,f4aec372-4fb0-4df5-a52b-79e0e2a5d6ce::v0,0.954345,0.655741,0.298604,0.132619,f4aec372-4fb0-4df5-a52b-79e0e2a5d6ce
uae-large-v1,gimp,upper,f4aec372-4fb0-4df5-a52b-79e0e2a5d6ce::v1,0.966248,0.662434,0.303814,0.099987,f4aec372-4fb0-4df5-a52b-79e0e2a5d6ce
uae-large-v1,gimp,upper,f4aec372-4fb0-4df5-a52b-79e0e2a5d6ce::v2,0.964371,0.652086,0.312285,0.102407,f4aec372-4fb0-4df5-a52b-79e0e2a5d6ce
uae-large-v1,gimp,upper,f4aec372-4fb0-4df5-a52b-79e0e2a5d6ce::v3,0.945883,0.646692,0.29919,0.153174,f4aec372-4fb0-4df5-a52b-79e0e2a5d6ce
uae-large-v1,gimp,upper,f4aec372-4fb0-4df5-a52b-79e0e2a5d6ce::v4,0.901953,0.633002,0.268951,0.26716,f4aec372-4fb0-4df5-a52b-79e0e2a5d6ce
uae-large-v1,gimp,upper,f723c744-e62c-4ae6-98d1-750d3cd7d79d::v0,0.903841,0.742187,0.161654,0.372979,f723c744-e62c-4ae6-98d1-750d3cd7d79d
uae-large-v1,gimp,upper,f723c744-e62c-4ae6-98d1-750d3cd7d79d::v1,0.913765,0.783414,0.130351,0.398154,f723c744-e62c-4ae6-98d1-750d3cd7d79d
uae-large-v1,gimp,upper,f723c744-e62c-4ae6-98d1-750d3cd7d79d::v2,0.935921,0.80095,0.134971,0.321924,f723c744-e62c-4ae6-98d1-750d3cd7d79d
uae-large-v1,gimp,upper,f723c744-e62c-4ae6-98d1-750d3cd7d79d::v3,0.909891,0.732025,0.177866,0.336257,f723c744-e62c-4ae6-98d1-750d3cd7d79d
uae-large-v1,gimp,upper,f723c744-e62c-4ae6-98d1-750d3cd7d79d::v4,0.882683,0.768348,0.114334,0.506439,f723c744-e62c-4ae6-98d1-750d3cd7d79d
uae-large-v1,gimp,upper,fbb548ca-c2a6-4601-9204-e39a2efc507b::v0,0.935688,0.828187,0.107501,0.374315,fbb548ca-c2a6-4601-9204-e39a2efc507b
uae-large-v1,gimp,upper,fbb548ca-c2a6-4601-9204-e39a2efc507b::v1,0.961299,0.843493,0.117806,0.24728,fbb548ca-c2a6-4601-9204-e39a2efc507b
uae-large-v1,gimp,upper,fbb548ca-c2a6-4601-9204-e39a2efc507b::v2,0.9471,0.827681,0.119419,0.30699,fbb548ca-c2a6-4601-9204-e39a2efc507b
uae-large-v1,gimp,upper,fbb548ca-c2a6-4601-9204-e39a2efc507b::v3,0.963913,0.860251,0.103662,0.258227,fbb548ca-c2a6-4601-9204-e39a2efc507b
uae-large-v1,gimp,upper,fbb548ca-c2a6-4601-9204-e39a2efc507b::v4,0.92045,0.804615,0.115835,0.407144,fbb548ca-c2a6-4601-9204-e39a2efc507b
uae-large-v1,vlc,verdict,vlc_always_start_fullscreen,0.831516,0.738387,0.09313,0.644017,8d9fd4e2-6fdb-46b0-b9b9-02f06495c62f
uae-large-v1,vlc,verdict,vlc_audio_desync_200ms,0.653148,0.651639,0.001508,0.99567,a5bbbcd5-b398-4c91-83d4-55e1e31bbb81
uae-large-v1,vlc,verdict,vlc_audio_visualization,0.713561,0.642817,0.070744,0.801939,59f21cfb-0120-4326-b255-a5b827b38967
uae-large-v1,vlc,verdict,vlc_bgcone_expand,0.657156,0.625389,0.031767,0.915201,efcf0d81-0835-4880-b2fd-d866e8bc2294
uae-large-v1,vlc,verdict,vlc_boost_saturation,0.758996,0.643534,0.115463,0.676091,cb130f0d-d36f-4302-9838-b3baf46139b6
uae-large-v1,vlc,verdict,vlc_convert_flac,0.652695,0.626993,0.025702,0.931095,8ba5ae7a-5ae5-4eab-9fcc-5dd4fe3abf89
